latitude,longitude,date,age,gender,time_of_the_day,severity,formatted_date,week_number
40.85272042,-73.89784545,2/24/2018,teen,male,afternoon,8,2/24/2018,8
40.85396027,-73.90012088,2/24/2018,teen,male,afternoon,8,2/24/2018,8
40.83619424,-73.94611194,2/24/2018,any,enby,afternoon,8,2/24/2018,8
40.85967278,-73.90428052,2/24/2018,any,enby,afternoon,17,2/24/2018,8
40.59959157,-73.75618984,2/24/2018,middle_age,female,afternoon,23,2/24/2018,8
40.59676891,-73.75962459,2/24/2018,adult,male,afternoon,8,2/24/2018,8
40.67484852,-73.8068224,2/24/2018,any,enby,afternoon,1,2/24/2018,8
40.71472546,-73.8318458,2/24/2018,middle_age,female,afternoon,20,2/24/2018,8
40.8926731,-73.85507921,2/24/2018,middle_age,male,afternoon,9,2/24/2018,8
40.69479059,-73.92624442,2/24/2018,middle_age,male,afternoon,9,2/24/2018,8
40.66920357,-73.91403446,2/24/2018,any,enby,afternoon,2,2/24/2018,8
40.69040327,-73.82043304,2/24/2018,teen,male,afternoon,18,2/24/2018,8
40.87121719,-73.8891718,2/24/2018,adult,female,afternoon,9,2/24/2018,8
40.86118682,-73.90635708,2/24/2018,adult,female,afternoon,17,2/24/2018,8
40.86275526,-73.904493,2/24/2018,any,enby,afternoon,21,2/24/2018,8
40.80471877,-73.93717573,2/24/2018,adult,female,afternoon,9,2/24/2018,8
40.81589091,-73.91720844,2/24/2018,middle_age,female,afternoon,2,2/24/2018,8
40.75934382,-73.83344054,2/24/2018,young_adult,male,afternoon,9,2/24/2018,8
40.71371646,-73.75452069,2/24/2018,adult,male,afternoon,9,2/24/2018,8
40.72928205,-73.98561981,2/24/2018,middle_age,male,afternoon,17,2/24/2018,8
40.83456465,-73.86148286,2/24/2018,any,enby,afternoon,9,2/24/2018,8
40.76600243,-73.82231581,2/24/2018,middle_age,male,afternoon,8,2/24/2018,8
40.76600243,-73.82231581,2/24/2018,adult,male,afternoon,2,2/24/2018,8
40.82731348,-73.87887459,2/24/2018,adult,female,afternoon,18,2/24/2018,8
40.68011429,-73.8340242,2/24/2018,young_adult,male,afternoon,17,2/24/2018,8
40.84225464,-73.94067494,2/24/2018,middle_age,female,afternoon,9,2/24/2018,8
40.75598801,-73.96919089,2/24/2018,any,enby,afternoon,23,2/24/2018,8
40.74664598,-73.99193899,2/24/2018,adult,male,afternoon,8,2/24/2018,8
40.74664598,-73.99193899,2/24/2018,adult,male,afternoon,9,2/24/2018,8
40.84638971,-73.88198077,2/24/2018,old,male,afternoon,2,2/24/2018,8
40.86956766,-73.85901277,2/24/2018,adult,male,afternoon,8,2/24/2018,8
40.57277816,-73.99650264,2/24/2018,old,female,afternoon,8,2/24/2018,8
40.79966526,-73.94719978,2/24/2018,adult,female,afternoon,17,2/24/2018,8
40.87965414,-73.88336097,2/24/2018,any,enby,afternoon,18,2/24/2018,8
40.77019482,-73.91853967,2/24/2018,adult,male,afternoon,3,2/24/2018,8
40.61065636,-74.00471957,2/24/2018,adult,male,afternoon,17,2/24/2018,8
40.65240935,-73.95433668,2/24/2018,adult,female,afternoon,20,2/24/2018,8
40.84858284,-73.90267718,2/24/2018,adult,male,afternoon,9,2/24/2018,8
40.85853931,-73.90439061,2/24/2018,any,enby,afternoon,17,2/24/2018,8
40.76397622,-73.97324114,2/24/2018,young_adult,female,afternoon,17,2/24/2018,8
40.73258762,-74.00189576,2/24/2018,adult,male,afternoon,8,2/24/2018,8
40.57482548,-73.99092661,2/24/2018,adult,female,afternoon,17,2/24/2018,8
40.82158468,-73.82141589,2/24/2018,adult,female,morning,9,2/24/2018,8
40.82158468,-73.82141589,2/24/2018,adult,female,morning,3,2/24/2018,8
40.79999856,-73.95661566,2/24/2018,any,diverse,morning,9,2/24/2018,8
40.63752013,-73.95757162,2/24/2018,adult,male,morning,20,2/24/2018,8
40.67737975,-73.85808513,2/24/2018,middle_age,male,morning,9,2/24/2018,8
40.78650073,-73.94546243,2/24/2018,any,enby,morning,9,2/24/2018,8
40.87722171,-73.84959838,2/24/2018,adult,male,morning,17,2/24/2018,8
40.70783821,-73.80532011,2/24/2018,middle_age,female,morning,3,2/24/2018,8
40.6841943,-73.91608475,2/24/2018,middle_age,male,morning,20,2/24/2018,8
40.58719756,-74.16212938,2/24/2018,adult,female,morning,23,2/24/2018,8
40.67889243,-73.75923485,2/24/2018,adult,male,morning,23,2/24/2018,8
40.82621269,-73.85496018,2/24/2018,any,enby,morning,17,2/24/2018,8
40.74609249,-73.86993131,2/24/2018,adult,male,morning,22,2/24/2018,8
40.81481272,-73.9070401,2/24/2018,adult,male,morning,21,2/24/2018,8
40.65124567,-74.01292473,2/24/2018,young_adult,male,morning,18,2/24/2018,8
40.65936229,-73.99011497,2/24/2018,young_adult,female,morning,9,2/24/2018,8
40.6932623,-73.94153593,2/24/2018,any,diverse,morning,17,2/24/2018,8
40.87577989,-73.83880067,2/24/2018,middle_age,male,morning,8,2/24/2018,8
40.85886528,-73.90360567,2/24/2018,adult,male,morning,2,2/24/2018,8
40.53083063,-74.19202678,2/24/2018,adult,female,morning,8,2/24/2018,8
40.7303246,-73.95298798,2/24/2018,adult,female,morning,8,2/24/2018,8
40.68224621,-73.87714785,2/24/2018,any,diverse,morning,20,2/24/2018,8
40.88007109,-73.88585905,2/24/2018,any,enby,morning,18,2/24/2018,8
40.83585101,-73.91054502,2/24/2018,middle_age,female,morning,12,2/24/2018,8
40.69896998,-73.91687398,2/24/2018,middle_age,male,morning,20,2/24/2018,8
40.5984115,-73.99027883,2/24/2018,adult,female,morning,8,2/24/2018,8
40.74874325,-73.99969468,2/24/2018,any,enby,morning,12,2/24/2018,8
40.64675458,-74.01758328,2/24/2018,adult,male,morning,20,2/24/2018,8
40.85326925,-73.85649168,2/24/2018,adult,male,morning,18,2/24/2018,8
40.62728967,-73.97387954,2/24/2018,young_adult,female,morning,8,2/24/2018,8
40.74351161,-73.99422736,2/24/2018,any,enby,night,9,2/24/2018,8
40.75315858,-73.91162336,2/24/2018,any,diverse,night,8,2/24/2018,8
40.71656605,-74.01002266,2/24/2018,adult,female,night,17,2/24/2018,8
40.86249963,-73.9222841,2/24/2018,any,diverse,night,23,2/24/2018,8
40.71551281,-73.88238565,2/24/2018,middle_age,female,night,17,2/24/2018,8
40.64752149,-73.94921928,2/24/2018,adult,female,night,12,2/24/2018,8
40.72089168,-73.98881794,2/24/2018,adult,female,night,9,2/24/2018,8
40.86180601,-73.91191643,2/24/2018,adult,male,night,9,2/24/2018,8
40.76265549,-73.97111547,2/24/2018,adult,female,night,18,2/24/2018,8
40.82490603,-73.94785181,2/24/2018,any,enby,night,18,2/24/2018,8
40.60546928,-73.97723733,2/24/2018,adult,male,night,17,2/24/2018,8
40.7170526,-73.88236851,2/24/2018,old,male,night,21,2/24/2018,8
40.75437427,-73.92274592,2/24/2018,adult,male,night,3,2/24/2018,8
40.75437427,-73.92274592,2/24/2018,adult,male,night,11,2/24/2018,8
40.74682365,-73.98469934,2/24/2018,adult,male,night,17,2/24/2018,8
40.65076912,-73.95047814,2/24/2018,middle_age,female,night,17,2/24/2018,8
40.81478747,-73.95750197,2/24/2018,any,enby,night,8,2/24/2018,8
40.74497112,-73.98604588,2/24/2018,adult,female,night,8,2/24/2018,8
40.76067062,-73.92259783,2/24/2018,any,enby,night,20,2/24/2018,8
40.68004873,-73.77590919,2/24/2018,adult,female,night,17,2/24/2018,8
40.83535328,-73.88475044,2/24/2018,middle_age,male,night,8,2/24/2018,8
40.69408587,-73.81638785,2/24/2018,middle_age,male,night,21,2/24/2018,8
40.68770797,-73.99664806,2/24/2018,adult,female,night,22,2/24/2018,8
40.72089168,-73.98881794,2/24/2018,young_adult,male,night,17,2/24/2018,8
40.75440799,-73.87899994,2/24/2018,any,diverse,night,2,2/24/2018,8
40.70608695,-73.86695803,2/24/2018,middle_age,female,night,2,2/24/2018,8
40.84375087,-73.94138922,2/24/2018,young_adult,male,night,8,2/24/2018,8
40.63318526,-74.02709121,2/24/2018,adult,male,night,2,2/24/2018,8
40.83665252,-73.9071433,2/24/2018,any,enby,night,8,2/24/2018,8
40.87057643,-73.86718937,2/24/2018,any,enby,night,17,2/24/2018,8
40.82231556,-73.90894094,2/24/2018,adult,male,night,18,2/24/2018,8
40.80316241,-73.9544825,2/24/2018,any,enby,night,8,2/24/2018,8
40.70773089,-73.95590745,2/24/2018,adult,female,night,8,2/24/2018,8
40.74798569,-74.00089288,2/24/2018,adult,female,night,17,2/24/2018,8
40.70773089,-73.95590745,2/24/2018,adult,female,night,2,2/24/2018,8
40.61932977,-74.08362767,2/24/2018,any,diverse,night,2,2/24/2018,8
40.82184405,-73.90968587,2/24/2018,any,diverse,night,12,2/24/2018,8
40.757839,-73.99121211,2/24/2018,middle_age,male,night,20,2/24/2018,8
40.84538252,-73.88209821,2/24/2018,any,enby,night,8,2/24/2018,8
40.83623688,-73.88732196,2/24/2018,any,enby,night,8,2/24/2018,8
40.67780084,-73.89800162,2/24/2018,any,enby,night,7,2/24/2018,8
40.6445699,-73.90455667,2/24/2018,young_adult,male,night,10,2/24/2018,8
40.74237283,-73.89649175,2/24/2018,adult,male,night,3,2/24/2018,8
40.71181046,-73.87745047,2/24/2018,middle_age,female,night,2,2/24/2018,8
40.67281467,-73.87167483,2/24/2018,any,enby,night,2,2/24/2018,8
40.78803145,-73.97476985,2/24/2018,adult,male,night,23,2/24/2018,8
40.70996548,-73.93870422,2/24/2018,any,enby,night,23,2/24/2018,8
40.72697881,-73.90772906,2/24/2018,any,enby,night,8,2/24/2018,8
40.64796299,-73.94828921,2/24/2018,any,enby,night,2,2/24/2018,8
40.70242642,-73.81247697,2/24/2018,middle_age,male,night,20,2/24/2018,8
40.6797434,-73.95139762,2/24/2018,adult,female,night,3,2/24/2018,8
40.8365206,-73.94002594,2/24/2018,any,enby,night,20,2/24/2018,8
40.76956124,-73.91536345,2/24/2018,any,enby,night,8,2/24/2018,8
40.59507206,-73.9663557,2/24/2018,adult,female,afternoon,26,2/24/2018,8
40.67592288,-73.91793018,2/24/2018,any,enby,night,8,2/24/2018,8
40.82767775,-73.89190376,2/25/2018,adult,male,night,8,2/25/2018,8
40.70276251,-73.94845949,2/25/2018,adult,male,night,9,2/25/2018,8
40.75393894,-73.99484366,2/25/2018,old,female,evening,21,2/25/2018,8
40.79644422,-73.96491762,2/25/2018,adult,female,afternoon,11,2/25/2018,8
40.64592606,-74.01468943,2/25/2018,adult,male,evening,8,2/25/2018,8
40.7095998,-73.81497446,2/25/2018,teen,male,morning,9,2/25/2018,8
40.74142913,-73.9214221,2/25/2018,adult,male,afternoon,24,2/25/2018,8
40.71285169,-73.9838306,2/25/2018,young_adult,female,afternoon,9,2/25/2018,8
40.71806455,-73.98846128,2/25/2018,any,diverse,evening,20,2/25/2018,8
40.69281901,-73.93886062,2/25/2018,adult,female,afternoon,8,2/25/2018,8
40.90064728,-73.85144809,2/25/2018,any,enby,night,3,2/25/2018,8
40.69916212,-73.92078309,2/25/2018,adult,female,evening,18,2/25/2018,8
40.71543049,-73.79441472,2/25/2018,middle_age,male,night,8,2/25/2018,8
40.59606296,-74.07007377,2/25/2018,middle_age,male,night,23,2/25/2018,8
40.67635477,-73.91928159,2/25/2018,any,enby,night,8,2/25/2018,8
40.76631777,-73.99565135,2/25/2018,adult,male,night,21,2/25/2018,8
40.70113593,-73.73778584,2/25/2018,adult,male,night,8,2/25/2018,8
40.69737685,-73.9318061,2/25/2018,adult,male,night,8,2/25/2018,8
40.67399716,-73.91950074,2/25/2018,middle_age,male,night,8,2/25/2018,8
40.67397177,-73.78161479,2/25/2018,adult,male,night,17,2/25/2018,8
40.63957555,-73.97478994,2/25/2018,adult,male,night,8,2/25/2018,8
40.67820813,-73.91633023,2/25/2018,adult,male,night,21,2/25/2018,8
40.60571582,-74.00008787,2/25/2018,adult,male,night,2,2/25/2018,8
40.68057711,-73.97491866,2/25/2018,adult,male,night,20,2/25/2018,8
40.85832086,-73.91644708,2/25/2018,adult,female,night,21,2/25/2018,8
40.84376219,-73.91174515,2/25/2018,adult,male,evening,8,2/25/2018,8
40.63780447,-73.9423772,2/25/2018,any,enby,evening,20,2/25/2018,8
40.64833957,-73.89937642,2/25/2018,middle_age,female,evening,8,2/25/2018,8
40.67532485,-73.95991613,2/25/2018,old,male,evening,8,2/25/2018,8
40.68507713,-73.98211384,2/25/2018,adult,male,evening,20,2/25/2018,8
40.65146254,-73.92356783,2/25/2018,adult,male,evening,8,2/25/2018,8
40.67956741,-73.86734623,2/25/2018,adult,male,evening,8,2/25/2018,8
40.64778764,-73.92412699,2/25/2018,middle_age,female,evening,8,2/25/2018,8
40.7551164,-73.9243296,2/25/2018,adult,female,evening,11,2/25/2018,8
40.58895959,-73.93487999,2/25/2018,middle_age,male,evening,9,2/25/2018,8
40.84887075,-73.8292187,2/25/2018,old,female,evening,21,2/25/2018,8
40.64550188,-73.97638406,2/25/2018,adult,male,evening,8,2/25/2018,8
40.6763306,-74.0086827,2/25/2018,adult,female,evening,8,2/25/2018,8
40.67527688,-74.00366424,2/25/2018,adult,female,evening,8,2/25/2018,8
40.70883043,-73.94680643,2/25/2018,middle_age,male,evening,8,2/25/2018,8
40.64969261,-74.00733864,2/25/2018,old,male,evening,9,2/25/2018,8
40.65986644,-73.73827244,2/25/2018,old,female,evening,21,2/25/2018,8
40.67862309,-73.87713289,2/25/2018,adult,female,evening,20,2/25/2018,8
40.69139687,-73.93822006,2/25/2018,any,male,afternoon,17,2/25/2018,8
40.86850474,-73.86530616,2/25/2018,old,male,afternoon,23,2/25/2018,8
40.85270387,-73.91462869,2/25/2018,old,male,morning,17,2/25/2018,8
40.71033585,-73.93344846,2/25/2018,any,diverse,morning,29,2/25/2018,8
40.885701,-73.84409653,2/25/2018,young_adult,male,night,8,2/25/2018,8
40.85021014,-73.93308803,2/25/2018,adult,female,night,17,2/25/2018,8
40.81003324,-73.91661607,2/25/2018,young_adult,female,night,8,2/25/2018,8
40.70197777,-73.80189656,2/25/2018,adult,male,night,8,2/25/2018,8
40.60391809,-74.14199929,2/25/2018,middle_age,female,night,8,2/25/2018,8
40.83886177,-73.91030606,2/25/2018,adult,male,night,2,2/25/2018,8
40.61883577,-74.02586789,2/25/2018,middle_age,male,night,8,2/25/2018,8
40.71233481,-73.96693858,2/25/2018,any,diverse,night,11,2/25/2018,8
40.66358222,-73.89128658,2/25/2018,middle_age,female,night,2,2/25/2018,8
40.5365672,-74.15786927,2/25/2018,any,enby,night,8,2/25/2018,8
40.63937354,-73.98043259,2/25/2018,adult,male,night,20,2/25/2018,8
40.85214119,-73.92237572,2/25/2018,adult,female,night,18,2/25/2018,8
40.65290209,-73.89402854,2/25/2018,any,enby,night,2,2/25/2018,8
40.62300119,-73.91864006,2/25/2018,any,female,night,23,2/25/2018,8
40.74755457,-73.99313708,2/25/2018,young_adult,female,night,8,2/25/2018,8
40.81463174,-73.94610772,2/25/2018,middle_age,male,evening,2,2/25/2018,8
40.85882275,-73.86177577,2/25/2018,any,enby,evening,9,2/25/2018,8
40.81229693,-73.92350234,2/25/2018,teen,female,evening,7,2/25/2018,8
40.75487491,-73.99522618,2/25/2018,middle_age,male,evening,11,2/25/2018,8
40.80909263,-73.92585406,2/25/2018,any,enby,evening,3,2/25/2018,8
40.59661655,-73.99215155,2/25/2018,adult,female,evening,8,2/25/2018,8
40.60987828,-73.92253856,2/25/2018,middle_age,female,evening,2,2/25/2018,8
40.87755443,-73.87293947,2/25/2018,adult,male,evening,2,2/25/2018,8
40.87512633,-73.86649686,2/25/2018,any,enby,evening,9,2/25/2018,8
40.59814806,-73.76689718,2/25/2018,middle_age,male,evening,17,2/25/2018,8
40.66487274,-73.90416356,2/25/2018,any,enby,evening,23,2/25/2018,8
40.64735094,-74.01176001,2/25/2018,any,enby,evening,23,2/25/2018,8
40.86209398,-73.85690285,2/25/2018,middle_age,female,evening,17,2/25/2018,8
40.84586773,-73.91588803,2/25/2018,adult,female,evening,23,2/25/2018,8
40.66188472,-73.9630384,2/25/2018,adult,male,evening,12,2/25/2018,8
40.67975902,-73.88747098,2/25/2018,middle_age,male,evening,24,2/25/2018,8
40.83844993,-73.92555391,2/25/2018,adult,male,evening,3,2/25/2018,8
40.65846142,-73.94748094,2/25/2018,adult,male,evening,9,2/25/2018,8
40.63281743,-73.97281094,2/25/2018,any,enby,evening,2,2/25/2018,8
40.82880838,-73.89466621,2/25/2018,adult,male,evening,20,2/25/2018,8
40.82286114,-73.9191653,2/25/2018,middle_age,male,evening,9,2/25/2018,8
40.63549955,-74.09059446,2/25/2018,young_adult,female,evening,2,2/25/2018,8
40.86790213,-73.89563833,2/25/2018,any,enby,evening,9,2/25/2018,8
40.75288388,-73.98343469,2/25/2018,young_adult,female,evening,8,2/25/2018,8
40.85299292,-73.90517936,2/25/2018,adult,female,evening,27,2/25/2018,8
40.68699928,-73.93734433,2/25/2018,any,enby,evening,17,2/25/2018,8
40.78884506,-73.94617554,2/25/2018,young_adult,male,evening,9,2/25/2018,8
40.7129451,-73.7951835,2/25/2018,middle_age,female,evening,9,2/25/2018,8
40.72161376,-73.99120967,2/25/2018,young_adult,female,evening,9,2/25/2018,8
40.84586773,-73.91588803,2/25/2018,adult,female,evening,20,2/25/2018,8
40.69847614,-73.72827904,2/25/2018,adult,female,afternoon,21,2/25/2018,8
40.70249782,-73.94586295,2/25/2018,adult,male,afternoon,17,2/25/2018,8
40.61420551,-73.97507326,2/25/2018,adult,male,afternoon,8,2/25/2018,8
40.68635341,-73.9689923,2/25/2018,adult,female,afternoon,23,2/25/2018,8
40.67992788,-73.85019476,2/25/2018,middle_age,female,afternoon,12,2/25/2018,8
40.70625129,-73.94302857,2/25/2018,middle_age,male,afternoon,20,2/25/2018,8
40.68945835,-73.75079857,2/25/2018,adult,male,afternoon,2,2/25/2018,8
40.700043,-73.92050435,2/25/2018,young_adult,male,afternoon,4,2/25/2018,8
40.68406996,-73.87074095,2/25/2018,adult,female,afternoon,9,2/25/2018,8
40.66934283,-73.91307901,2/25/2018,young_adult,female,afternoon,8,2/25/2018,8
40.78970954,-73.96797272,2/25/2018,any,enby,afternoon,17,2/25/2018,8
40.80959684,-73.9497856,2/25/2018,any,enby,afternoon,20,2/25/2018,8
40.84637013,-73.86653289,2/25/2018,adult,male,afternoon,20,2/25/2018,8
40.74866303,-73.98810951,2/25/2018,adult,male,afternoon,17,2/25/2018,8
40.65138037,-74.01088499,2/25/2018,adult,male,afternoon,17,2/25/2018,8
40.83778162,-73.91945797,2/25/2018,middle_age,female,afternoon,2,2/25/2018,8
40.73052257,-73.98472473,2/25/2018,adult,male,afternoon,8,2/25/2018,8
40.75750764,-73.87719313,2/25/2018,teen,female,afternoon,9,2/25/2018,8
40.85382404,-73.90791819,2/25/2018,adult,female,afternoon,9,2/25/2018,8
40.81623268,-73.85263003,2/25/2018,any,enby,afternoon,17,2/25/2018,8
40.87756417,-73.90948001,2/25/2018,any,diverse,afternoon,20,2/25/2018,8
40.8445734,-73.9175161,2/25/2018,adult,male,afternoon,17,2/25/2018,8
40.64504233,-74.01397575,2/25/2018,adult,male,afternoon,17,2/25/2018,8
40.69399889,-73.85332572,2/25/2018,adult,male,afternoon,2,2/25/2018,8
40.70584996,-73.83071042,2/25/2018,old,female,afternoon,17,2/25/2018,8
40.80201216,-73.94754106,2/25/2018,young_adult,female,afternoon,11,2/25/2018,8
40.82673042,-73.9522225,2/25/2018,teen,male,afternoon,20,2/25/2018,8
40.72158996,-73.97756926,2/25/2018,any,enby,afternoon,29,2/25/2018,8
40.68040458,-73.90989905,2/25/2018,adult,male,afternoon,20,2/25/2018,8
40.83507919,-73.91715927,2/25/2018,teen,female,afternoon,17,2/25/2018,8
40.71965981,-74.00224532,2/25/2018,adult,female,afternoon,23,2/25/2018,8
40.67825086,-73.95289129,2/25/2018,young_adult,male,afternoon,8,2/25/2018,8
40.83761061,-73.84787374,2/25/2018,adult,female,afternoon,8,2/25/2018,8
40.86540994,-73.86874709,2/25/2018,middle_age,male,morning,9,2/25/2018,8
40.78166278,-73.83443909,2/25/2018,young_adult,female,morning,8,2/25/2018,8
40.66844212,-73.92412152,2/25/2018,old,male,morning,18,2/25/2018,8
40.80538528,-73.95358877,2/25/2018,any,enby,morning,8,2/25/2018,8
40.81213424,-73.90750624,2/25/2018,adult,female,morning,20,2/25/2018,8
40.67028828,-73.89788334,2/25/2018,adult,male,morning,9,2/25/2018,8
40.78415193,-73.91489352,2/25/2018,old,female,morning,8,2/25/2018,8
40.6561978,-73.89618936,2/25/2018,old,male,morning,17,2/25/2018,8
40.63959419,-73.93249931,2/25/2018,adult,female,morning,17,2/25/2018,8
40.80532453,-73.91092559,2/25/2018,middle_age,male,morning,18,2/25/2018,8
40.86850626,-73.85091609,2/25/2018,middle_age,female,morning,23,2/25/2018,8
40.81867845,-73.91568756,2/25/2018,old,female,morning,8,2/25/2018,8
40.84301252,-73.88625152,2/25/2018,adult,female,morning,18,2/25/2018,8
40.84301252,-73.88625152,2/25/2018,adult,female,morning,17,2/25/2018,8
40.87880884,-73.87301663,2/25/2018,adult,male,morning,17,2/25/2018,8
40.65421792,-73.93647052,2/25/2018,middle_age,male,morning,9,2/25/2018,8
40.68940548,-73.98111745,2/25/2018,adult,male,night,8,2/25/2018,8
40.75629848,-73.87839733,2/25/2018,young_adult,male,night,17,2/25/2018,8
40.76039969,-73.98934555,2/25/2018,adult,male,night,8,2/25/2018,8
40.82404139,-73.81801652,2/25/2018,middle_age,male,night,12,2/25/2018,8
40.53626308,-74.20905196,2/25/2018,adult,female,night,3,2/25/2018,8
40.75176222,-73.97373329,2/25/2018,adult,male,night,18,2/25/2018,8
40.75682639,-73.86446357,2/25/2018,adult,male,night,12,2/25/2018,8
40.82835254,-73.94042717,2/25/2018,any,enby,night,12,2/25/2018,8
40.81308866,-73.95797991,2/25/2018,any,enby,night,17,2/25/2018,8
40.7137125,-73.96632107,2/25/2018,adult,female,night,17,2/25/2018,8
40.70252323,-73.81462984,2/25/2018,any,enby,night,20,2/25/2018,8
40.72696507,-73.95311663,2/25/2018,any,enby,night,9,2/25/2018,8
40.78075742,-73.97264944,2/25/2018,adult,male,night,17,2/25/2018,8
40.72980793,-73.9584221,2/25/2018,young_adult,female,night,22,2/25/2018,8
40.73374316,-74.00199683,2/25/2018,adult,female,night,23,2/25/2018,8
40.73374316,-74.00199683,2/25/2018,adult,female,night,2,2/25/2018,8
40.74347046,-74.005393,2/25/2018,middle_age,male,night,23,2/25/2018,8
